PID,RegistrationID,InstrumentID,AssessmentName,InstrumentTitle,ItemID,Key,Value
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16_instruction,Response,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16_instruction,Position,4
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16_instruction,DateCreated,2023-02-10T08:43:04-0600
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16_instruction,NumberFormatting,xxxx.x
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16_image,InstrumentOrder,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16_image,InstrumentSection,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16_image,ItemOrder,8
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16_image,Response,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16_image,Position,5
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16_image,DateCreated,2023-02-10T08:43:05-0600
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16_image,NumberFormatting,xxxx.x
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16,InstrumentOrder,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16,InstrumentSection,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16,ItemOrder,9
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16,Response,2
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16,Score,0
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16,Position,6
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16,DateCreated,2023-02-10T08:43:14-0600
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16,NumberFormatting,xxxx.x
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL11,InstrumentOrder,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL11,InstrumentSection,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL11,ItemOrder,5
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL11,Response,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL11,Score,0
