PID,RegistrationID,InstrumentID,AssessmentName,InstrumentTitle,ItemID,Key,Value
567,2353FF1E-7FBE-4762-A019-E8AB8C4884AD,295731E1-17F5-48E6-A138-9D756DA2B742,MEO RT 2723 1,Mullen Expressive Observational,EL2 ,Position,3
567,2353FF1E-7FBE-4762-A019-E8AB8C4884AD,295731E1-17F5-48E6-A138-9D756DA2B742,MEO RT 2723 1,Mullen Expressive Observational,EL2 ,DateCreated,2023-02-07T16:48:52-0600
567,2353FF1E-7FBE-4762-A019-E8AB8C4884AD,295731E1-17F5-48E6-A138-9D756DA2B742,MEO RT 2723 1,Mullen Expressive Observational,EL2 ,NumberFormatting,xxxx.x
567,2353FF1E-7FBE-4762-A019-E8AB8C4884AD,295731E1-17F5-48E6-A138-9D756DA2B742,MEO RT 2723 1,Mullen Expressive Observational,EL3,InstrumentOrder,1
567,2353FF1E-7FBE-4762-A019-E8AB8C4884AD,295731E1-17F5-48E6-A138-9D756DA2B742,MEO RT 2723 1,Mullen Expressive Observational,EL3,InstrumentSection,3
567,2353FF1E-7FBE-4762-A019-E8AB8C4884AD,295731E1-17F5-48E6-A138-9D756DA2B742,MEO RT 2723 1,Mullen Expressive Observational,EL3,ItemOrder,2
567,2353FF1E-7FBE-4762-A019-E8AB8C4884AD,295731E1-17F5-48E6-A138-9D756DA2B742,MEO RT 2723 1,Mullen Expressive Observational,EL3,Response,0
567,2353FF1E-7FBE-4762-A019-E8AB8C4884AD,295731E1-17F5-48E6-A138-9D756DA2B742,MEO RT 2723 1,Mullen Expressive Observational,EL3,Score,0
567,2353FF1E-7FBE-4762-A019-E8AB8C4884AD,295731E1-17F5-48E6-A138-9D756DA2B742,MEO RT 2723 1,Mullen Expressive Observational,EL3,Position,4
567,2353FF1E-7FBE-4762-A019-E8AB8C4884AD,295731E1-17F5-48E6-A138-9D756DA2B742,MEO RT 2723 1,Mullen Expressive Observational,EL3,DateCreated,2023-02-07T16:48:52-0600
